x,y,orth.reg.n.observations,orth.reg.slope,orth.reg.intercept,orth.reg.ssq,orth.reg.mse,orth.reg.r.squared,deming.reg.slope,deming.reg.slope.lower.ci,deming.reg.slope.upper.ci,deming.reg.intercept,deming.reg.intercept.lower.ci,deming.reg.intercept.upper.ci,reg.n.observations,reg.slope,reg.intercept,reg.r.squared,reg.r.pearson,reg.r.pvalue,reg.df
Caenorhabditis elegans:AC50:NA:Growth,Sander vitreus:LC50:4:Mortality,8,0.618533462431837,-1.6136310695993,5.26799953178776,0.910431248753579,0.20458748215248,0.618531891688394,-2.80720052697321,4.04426431035,-1.61362962770824,-4.25752423881045,1.03026498339397,8,0.168,-1.2,0.034,0.184,0.663,6
Caenorhabditis elegans:AC50:NA:Growth,Oncorhynchus clarkii:LC50:4:Mortality,32,10.863078465251,-13.0082641489235,22.9876575673113,85.4900020837162,0.449224751457996,10.8630884468961,-47.3221308393351,69.0483077331274,-13.0082757659696,-82.6384954618522,56.621943929913,32,0.147,-0.536,0.008,0.091,0.619,30
Caenorhabditis elegans:AC50:NA:Growth,Daphnia pulex:EC50:2:Intoxication,42,11.7517450086493,-12.3154124238797,63.4692308419372,210.209353204968,0.306792159791459,11.7517393476582,-193.433472393213,216.936951088529,-12.3154070635992,-238.509229009785,213.878414882586,42,0.074,-1.258,0.003,0.054,0.732,40
Caenorhabditis elegans:AC50:NA:Growth,Heteropneustes fossilis:LC50:4:Mortality,31,31.6434897171898,-28.5597694094603,28.3574624681846,916.870345993307,0.260555705723836,31.6434746309693,-4921.90907663088,4985.19602589282,-28.559755679191,-4641.85123712352,4584.73172576514,31,0.022,0.219,0,0.017,0.928,29
Caenorhabditis elegans:AC50:NA:Growth,Heteropneustes fossilis:LC50:3:Mortality,25,-31.5336356571909,30.6652458417887,20.1380097311232,801.790973032399,0.255389147962141,-31.5336346738516,-657.937052453342,594.869783105639,30.6652448878745,-593.682354224621,655.01284400037,25,-0.022,0.096,0,-0.017,0.937,23
Caenorhabditis elegans:AC50:NA:Growth,Heteropneustes fossilis:LC50:2:Mortality,27,-2.12472381274591,2.19654446639201,24.8716355453872,5.07975638815312,0.165114341805866,-2.12471099669412,-74.3048907944096,70.0554688010214,2.19653269535833,-70.6967802801573,75.089845670874,27,-0.142,0.376,0.016,-0.128,0.525,25
Caenorhabditis elegans:AC50:NA:Growth,Semisulcospira libertina:LC50:2:Mortality,31,0.0937858481974214,0.640971042291962,7.37930926644237,0.240136002792756,0.780877421169829,0.0937849692321336,-0.250652837407342,0.438222775871609,0.640971856797605,0.202375799235904,1.07956791435931,31,0.082,0.652,0.051,0.226,0.221,29
Caenorhabditis elegans:AC50:NA:Growth,Indoplanorbis exustus:LC50:2:Mortality,34,0.134448401440573,0.755795444222547,10.356043470442,0.310095387393899,0.716548659880131,0.134447987459635,-0.0571903895433333,0.326086364462604,0.755795808088141,0.487127160860781,1.0244644553155,34,0.112,0.776,0.069,0.262,0.135,32
Caenorhabditis elegans:AC50:NA:Growth,Cipangopaludina malleata:LC50:2:Mortality,33,0.203362933911983,0.716671896552311,4.65579817375559,0.146919563977712,0.865070449082743,0.203362801185723,0.0960086540285865,0.310716948342859,0.716672016255609,0.536170841754664,0.897173190756553,33,0.188,0.73,0.312,0.559,0.001,31
Caenorhabditis elegans:AC50:NA:Growth,Physella acuta:LC50:2:Mortality,33,0.175374914186263,0.603573994335179,8.9245861455109,0.278759816198368,0.753222484490191,0.175373127093817,-0.0576134266447452,0.408359680832379,0.603575593383594,0.275012505380658,0.932138681386529,33,0.15,0.626,0.132,0.363,0.038,31
Caenorhabditis elegans:AC50:NA:Growth,Oryzias latipes:LC50:2:Mortality,109,0.98032778754363,-0.482764800504255,97.6116082520467,1.75615155237601,0.297278836041236,0.980347996870186,-0.529185409658006,2.48988140339838,-0.482787553461148,-2.37088129297232,1.40530618605002,109,0.295,0.288,0.088,0.297,0.002,107
Caenorhabditis elegans:AC50:NA:Growth,Tilapia mossambica:LC50:4:Mortality,40,6.22358114702946,-7.72936438271386,24.5153464235099,24.3516833765336,0.547911475989661,6.22356349102277,-1.47688832917019,13.9240153112157,-7.72934212553624,-17.9936359697786,2.53495171870614,40,0.358,-0.335,0.04,0.201,0.214,38
Caenorhabditis elegans:AC50:NA:Growth,Oreochromis mossambicus:LC50:2:Mortality,34,4.16258020408856,-4.20908094018697,19.5120565824211,10.5176148238043,0.494175102401399,4.16259004676217,0.152830795813216,8.17234929771113,-4.20909122039563,-8.79426294708297,0.376080506291716,34,0.401,-0.28,0.063,0.25,0.154,32
Caenorhabditis elegans:AC50:NA:Growth,Rana limnocharis:LC50:2:Mortality,29,-9.8953047048366,14.2050837945837,16.6165629210693,56.6779817835736,0.412964181234471,-9.89529896233628,-1490.24066288731,1470.45006496263,14.2050758502898,-2101.5749094435,2129.98506114408,29,-0.139,0.708,0.008,-0.09,0.641,27
Caenorhabditis elegans:AC50:NA:Growth,Echinogammarus tibaldii:LC50:4:Mortality,18,2.96165873453164,-4.65895200525677,15.1907601471886,8.24640749356065,0.358340436867716,2.9616417846546,-10.9093571427104,16.8326407120196,-4.65893267088901,-23.6423245933467,14.3244592515687,18,0.304,-1.627,0.051,0.227,0.366,16
Caenorhabditis elegans:AC50:NA:Growth,Gammarus italicus:LC50:4:Mortality,16,1.40013325499522,-2.41345599871673,13.000762033473,2.40544416350527,0.271981846112703,1.40013484960109,-6.74380281369618,9.54407251289837,-2.41345781265326,-13.6787152314222,8.8517996061157,16,0.282,-1.142,0.067,0.258,0.334,14
Caenorhabditis elegans:AC50:NA:Growth,Viviparus bengalensis:LC50:4:Mortality,13,6.67151010937101,-8.05666760361191,5.45163059838887,19.0845010683762,0.602189511629027,6.67150952830824,-8.91892174636709,22.2619408029836,-8.05666691561268,-24.3459280335331,8.23259420230772,13,0.416,-0.65,0.047,0.216,0.479,11
Caenorhabditis elegans:AC50:NA:Growth,Colisa fasciata:LC50:4:Mortality,11,0.124390066621731,-0.0853036998210351,7.23170445160224,0.667599982682391,0.332743068275197,0.12438927851915,-1.84087249298775,2.08965105002605,-0.0853029695288815,-2.70337919651355,2.53277325745579,11,0.062,-0.027,0.007,0.086,0.801,9
Caenorhabditis elegans:AC50:NA:Growth,Crangon crangon:LC50:2:Mortality,18,51.305935494042,-53.3379568511479,18.9140436740817,2767.01847849547,0.661602626578341,51.3059353562849,-1509.77863762828,1612.39050834085,-53.3379567066604,-1678.89124172363,1572.21532831031,18,0.076,0.395,0.001,0.034,0.892,16
Caenorhabditis elegans:AC50:NA:Growth,Cerastoderma edule:LC50:4:Mortality,13,0.383739345226396,0.946298705273449,5.47138678470017,0.482852360635974,0.0858780461534647,0.383735534179936,-7.2016887191295,7.96915978748937,0.946303898699767,-10.0026243949856,11.8952321923851,13,0.054,1.396,0.003,0.058,0.852,11
Caenorhabditis elegans:AC50:NA:Growth,Salvelinus fontinalis:LC50:2:Mortality,11,-7.18728806027555,3.60774890219453,9.22592224194195,44.1645817473906,0.435442168551185,-7.18730788415305,-106.936971796788,92.5623560284821,3.60776094431683,-68.3802204608924,75.595742349526,11,-0.205,-0.634,0.017,-0.131,0.701,9
Caenorhabditis elegans:AC50:NA:Growth,Salvelinus fontinalis:LC50:3:Mortality,6,5.5268215898754,-4.08032528014333,9.77861813376496,51.4123183886399,0.560133113696903,5.52681710771495,-7.62123057758354,18.6748647930134,-4.08032258993088,-11.888529023116,3.72788384325426,6,0.413,-1.011,0.053,0.231,0.66,4
Caenorhabditis elegans:AC50:NA:Growth,Daphnia pulex:LC50:2:Mortality,29,3.16354769336232,-4.39589758600155,16.9088508369083,6.41838638109988,0.691597285815526,3.16355503503325,0.52904923713239,5.79806083293411,-4.3959061655736,-8.29237694513886,-0.499435386008337,29,0.916,-1.769,0.232,0.482,0.008,27
Caenorhabditis elegans:AC50:NA:Growth,Brachionus calyciflorus:EC10:2:Reproduction,7,1.44238989366745,-2.33154272444599,2.24382076715216,0.987437757952702,0.593927104160571,1.44240789933711,-2.63710514933132,5.52192094800554,-2.33157035494279,-9.4608139737122,4.79767326382663,7,0.703,-1.196,0.323,0.569,0.183,5
Caenorhabditis elegans:AC50:NA:Growth,Brachionus calyciflorus:NOEC:2:Reproduction,12,1.28685480522458,-1.80986577192793,3.76386176024443,0.833066592200213,0.591539187251831,1.28684526805256,-0.089168057854002,2.66285859395911,-1.80985214506767,-3.9555373032068,0.335833013071454,12,0.671,-0.93,0.336,0.579,0.048,10
Caenorhabditis elegans:AC50:NA:Growth,Brachionus calyciflorus:EC20:2:Reproduction,9,-2.33148471041454,3.44808149500135,7.68531872775722,5.49570392368451,0.37718841540212,-2.33149382942541,-10.0700048271263,5.40701716827544,3.44809320767685,-7.54581250992215,14.4419989252758,9,-0.369,0.928,0.08,-0.283,0.461,7
Caenorhabditis elegans:AC50:NA:Growth,Brachionus calyciflorus:EC50:2:Reproduction,12,1.24164697840315,-1.17797662982418,2.75877525632524,0.584328650752807,0.687121492790644,1.24166576925878,0.244036453684292,2.23929508483326,-1.17800423240659,-2.76806204090965,0.412053576096466,12,0.787,-0.509,0.461,0.679,0.015,10
Caenorhabditis elegans:AC50:NA:Growth,Barbus dorsalis:LC50:4:Mortality,5,2.15167347140935,-2.80494815426965,1.55239831877705,1.74790696797919,0.754879191422314,2.15169296579575,-1.82778573482743,6.13117166641893,-2.80496858135626,-7.04232734432981,1.43239018161728,5,1.124,-1.728,0.436,0.661,0.225,3
Caenorhabditis elegans:AC50:NA:Growth,Barbus dorsalis:LC50:2:Mortality,5,2.20176105341171,-2.70207698356985,1.62027248356522,1.89499024581622,0.746348433434083,2.20174176714948,-1.9588666645955,6.36235019889446,-2.70205677456502,-7.20021050281526,1.79609695368521,5,1.104,-1.552,0.416,0.645,0.24,3
Caenorhabditis elegans:AC50:NA:Growth,Metapenaeus monoceros:LC50:2:Mortality,7,-1.02980277034412,-0.339682753306877,1.57245387350191,0.462861624560418,0.452500421620712,-1.0298025839825,-3.13967399133669,1.0800688233717,-0.339682902421427,-2.05269080115353,1.37332499631068,7,-0.458,-0.797,0.205,-0.452,0.308,5
Caenorhabditis elegans:AC50:NA:Growth,Nereis arenaceodentata:LC50:4:Mortality,6,1.43211968309097,-1.02385525107365,0.590900318405081,0.30046954095039,0.689837643451056,1.43210886421981,-5.19087540360594,8.05509313204555,-1.02384987323905,-3.15022493199781,1.1025251855197,6,0.849,-0.734,0.445,0.667,0.148,4
Caenorhabditis elegans:AC50:NA:Growth,Culiseta annulata:LC50:1:Mortality,16,-0.0935331579579805,-1.54855143498616,7.32415361946309,0.461764288949329,0.339885025534418,-0.0935262659614143,-2.55304440997515,2.36599187805232,-1.54855860023242,-4.65185965924476,1.55474245877993,16,-0.047,-1.597,0.004,-0.067,0.806,14
Caenorhabditis elegans:AC50:NA:Growth,Aedes vexans:LC50:1:Mortality,15,-0.7330316796602,-1.30836283177997,10.2432897039845,1.04982482125338,0.264987332933343,-0.733034838698122,-8.60204587524483,7.13597619784858,-1.30835953741591,-11.026964245465,8.41024517063316,15,-0.234,-1.829,0.064,-0.254,0.362,13
Caenorhabditis elegans:AC50:NA:Growth,Aedes sticticus:LC50:2:Mortality,6,0.472513255451953,-3.27360965581238,0.780712041122304,0.159170110567207,0.730656750134567,0.472527789816436,-0.381184494243319,1.32624007387619,-3.27362447386393,-4.07380196373499,-2.47344698399287,6,0.386,-3.185,0.406,0.637,0.174,4
Caenorhabditis elegans:AC50:NA:Growth,Aedes excrucians:LC50:2:Mortality,8,-0.208195450836564,-1.80980373243505,2.34806928274302,0.306230894705777,0.674385766904963,-0.208195164011239,-1.40414239660467,0.987752068582189,-1.80980393301693,-3.23713555255279,-0.382472313481064,8,-0.166,-1.839,0.117,-0.342,0.406,6
Caenorhabditis elegans:AC50:NA:Growth,Aedes communis:LC50:2:Mortality,7,-0.122772906480137,-1.76199598167731,4.01608782165343,0.582374723236138,0.440651653728266,-0.122771450874707,-2.11150310603719,1.86596020428777,-1.76199676778286,-3.83547151246574,0.311477976900015,7,-0.075,-1.788,0.014,-0.118,0.801,5
Caenorhabditis elegans:AC50:NA:Growth,Aedes cantans:LC50:2:Mortality,16,-0.0873509754972684,-1.64601144024599,8.02468899861207,0.505369932737318,0.298460481251496,-0.0873494060587094,-2.36651490348262,2.1918160913652,-1.64601307190869,-4.58411243950293,1.29208629568554,16,-0.04,-1.695,0.003,-0.054,0.842,14
Caenorhabditis elegans:AC50:NA:Growth,Aedes punctor:LC50:2:Mortality,16,-0.0902120650154733,-1.45610589562327,5.56004076873942,0.350330599077104,0.455864085080079,-0.0902115189214372,-1.7373228834891,1.55689984564623,-1.45610646336851,-3.5960989372282,0.683886010491183,16,-0.056,-1.491,0.008,-0.091,0.737,14
Caenorhabditis elegans:AC50:NA:Growth,Gammarus lacustris:LC50:2:Mortality,41,4.69490648413872,-6.48464063416376,29.4420263630104,16.5465243009095,0.520091840165272,4.69490225546064,-0.804099477443766,10.1939039883651,-6.48463594534169,-13.2437696313423,0.274497740658905,41,0.404,-1.726,0.058,0.241,0.129,39
Caenorhabditis elegans:AC50:NA:Growth,Orconectes nais:LC50:4:Mortality,15,2.5475640686942,-3.76246999417094,11.2479762496891,5.61655147593227,0.551480998165763,2.54755052694776,-1.22396833928566,6.31906939318117,-3.76245721086449,-8.63662456290576,1.11171014117678,15,0.63,-1.952,0.168,0.41,0.129,13
Caenorhabditis elegans:AC50:NA:Growth,Palaemonetes kadiakensis:LC50:5:Mortality,14,0.489908971015961,-2.77309445764675,4.10561058202923,0.363642961558981,0.613916754050433,0.489893427796282,-0.460490438009234,1.4402772936018,-2.77308221765776,-3.91691471590881,-1.62924971940671,14,0.352,-2.665,0.274,0.524,0.055,12
Caenorhabditis elegans:AC50:NA:Growth,Simocephalus serrulatus:EC50:2:Immobilization: Change in the failure to respond or lack of movement after mechanical stimulation.,29,3.47167365965656,-5.54704607612298,18.2515168151408,8.21476730143009,0.586333259576814,3.47168116411455,0.548560039010288,6.39480228921881,-5.54705467898083,-9.9129390404486,-1.18117031751306,29,0.619,-2.277,0.129,0.359,0.056,27
Caenorhabditis elegans:AC50:NA:Growth,Claassenia sabulosa:LC50:4:Mortality,9,-0.0687035014648619,-2.64196155723321,2.5515340780807,0.284841972836806,0.637591358030432,-0.0687025593962743,-0.672857075765023,0.535451956972475,-2.64196208887351,-3.25770548789945,-2.02621868984758,9,-0.053,-2.651,0.013,-0.112,0.773,7
Caenorhabditis elegans:AC50:NA:Growth,Pteronarcella badia:LC50:4:Mortality,12,2.16507250221546,-3.94338674805911,11.8455893193552,5.61435420994152,0.437264491406271,2.16508019806332,-0.534789239938116,4.86494963606476,-3.94339356804752,-7.66160006406619,-0.225187072028857,12,0.465,-2.436,0.121,0.347,0.269,10
Caenorhabditis elegans:AC50:NA:Growth,Pteronarcys californica:LC50:2:Mortality,36,4.68910563436825,-7.21196435934591,25.8740988073376,16.5218422942644,0.515601226764159,4.68910204216598,-1.65079915524285,11.0290032395748,-7.21195999514347,-15.8576242395551,1.43370424926816,36,0.397,-1.998,0.057,0.238,0.161,34
Caenorhabditis elegans:AC50:NA:Growth,Daphnia carinata:EC50:2:Immobilization: Change in the failure to respond or lack of movement after mechanical stimulation.,11,1.24473472150658,-1.60438600050349,8.85609287347983,2.05249172898132,0.43809923564507,1.24473124150037,-3.83173796094649,6.32120044394724,-1.60438233154767,-8.81142315525107,5.60265849215573,11,0.472,-0.79,0.185,0.43,0.187,9
Caenorhabditis elegans:AC50:NA:Growth,Daphnia carinata:EC50:2:Intoxication,10,0.569990749952442,-1.27784298609647,4.27311499501829,0.566140499703606,0.62127520577287,0.569991585164189,-0.808612889337068,1.94859605966544,-1.27784383507998,-3.1593225978914,0.603634927731442,10,0.406,-1.111,0.318,0.564,0.09,8
Caenorhabditis elegans:AC50:NA:Growth,Daphnia carinata:EC50:1:Intoxication,13,1.04580644871164,-1.33744974581884,9.22230346719472,1.4852953381998,0.376530097232039,1.04579041122105,-3.52773412026279,5.61931494270489,-1.33743223100395,-7.72923781223755,5.05437335022964,13,0.383,-0.613,0.142,0.376,0.205,11
Caenorhabditis elegans:AC50:NA:Growth,Procladius sp:LC50:1:Mortality,8,-25.1823861997528,25.5010662777278,5.52972371461594,439.027281849075,0.302672862366077,-25.1823848085745,-213.427656301752,163.062886684603,25.5010647410482,-186.169398623603,237.1715281057,8,-0.034,-2.277,0.001,-0.025,0.953,6
Caenorhabditis elegans:AC50:NA:Growth,Oncorhynchus mykiss:LC50:5:Mortality,6,4.23849867226198,-4.27944665814603,11.4205877829872,36.0983289981265,0.52391673199198,4.23849451660787,-6.25046433889462,14.7274533721104,-4.27944333532869,-12.807569119714,4.24868244905659,6,0.441,-1.243,0.07,0.265,0.612,4
Caenorhabditis elegans:AC50:NA:Growth,Dunaliella tertiolecta:NOEC:4:Population,13,2.18434250838523,-3.81960465229477,6.25927829770484,2.77880765661013,0.592166618517296,2.18433325779904,0.00233995586106284,4.36632655973703,-3.81958970090371,-8.04087029902856,0.401690897221138,13,0.731,-1.471,0.236,0.486,0.092,11
Caenorhabditis elegans:AC50:NA:Growth,Ceriodaphnia dubia:LC50:1:Mortality,18,4.15993497478752,-5.02398193076163,14.4170053514658,14.6613407490019,0.638628330150834,4.15995305988942,0.00499995438547263,8.31490616539337,-5.02400049430185,-10.6510092038134,0.603008215209658,18,0.673,-1.445,0.125,0.353,0.151,16
Caenorhabditis elegans:AC50:NA:Growth,Culex tritaeniorhynchus:LC50:1:Mortality,13,3.19056511058566,-5.13156489393222,4.00849552307968,3.44721541135044,0.792886881822656,3.190573759974,0.934740705364646,5.44640681458336,-5.13157497677512,-8.11411670426118,-2.14903324928907,13,1.297,-2.924,0.355,0.596,0.032,11
Caenorhabditis elegans:AC50:NA:Growth,Chironomus plumosus:EC50:2:Immobilization: Change in the failure to respond or lack of movement after mechanical stimulation.,8,3.50939774297747,-2.73628161448813,10.0307207610475,16.6959748652414,0.51168751521088,3.50941678928816,-50.4817105649505,57.5005441435269,-2.73629469548975,-61.0527147962969,55.5801254053174,8,0.477,-0.654,0.09,0.3,0.471,6
Caenorhabditis elegans:AC50:NA:Growth,Tubifex tubifex:LC50:4:Mortality,5,0.552089686967706,-0.300191495102839,0.749097520073257,0.195484941661191,0.835858995781559,0.552072500479481,0.373647066924264,0.730497934034698,-0.300188316794362,-0.775888054081364,0.175511420492641,5,0.489,-0.289,0.624,0.79,0.112,3
Caenorhabditis elegans:AC50:NA:Growth,Oryzias latipes:LC50:4:Mortality,109,1.27818231127693,-1.04841556496697,78.3946371588717,1.89423740598704,0.139452125338622,1.27817342290694,-0.531784701265859,3.08813154707973,-1.04840385178699,-3.60466299489273,1.50785529131875,109,0.14,0.451,0.018,0.135,0.16,107
Caenorhabditis elegans:AC50:NA:Growth,Chironomus tentans:LC50:4:Mortality,12,8.73948828734141,-4.65259084203335,8.48067350260338,54.6852594645301,0.764587221351244,8.73949636096442,-31.5759582602179,49.0549509821467,-4.65259601583389,-24.8977655128272,15.5925734811594,12,0.677,0.514,0.067,0.259,0.417,10
Caenorhabditis elegans:AC50:NA:Growth,"Gammarus lacustris:LC50:4:Mortality, Mortality",10,-4.82212098016126,4.00396635565266,4.67295947291917,11.3332588644943,0.636178834092829,-4.82214064492057,-107.683898246907,98.0396169570658,4.00398876769946,-123.922636701098,131.930614236497,10,-0.608,-0.799,0.097,-0.312,0.381,8
Caenorhabditis elegans:AC50:NA:Growth,"Pimephales promelas:LC50:2:Mortality, Mortality",11,3.29674434317039,-3.64466871389707,7.82572058518594,8.44361334769195,0.6928226726655,3.29675150238555,0.738072554481283,5.85543045028982,-3.64467794726541,-7.84459350672481,0.555237612193994,11,0.908,-0.564,0.222,0.471,0.144,9
Caenorhabditis elegans:AC50:NA:Growth,Dreissena polymorpha:LC50:4:Mortality,5,-13.0975207776621,17.8830718568595,0.606633110580521,20.9343081426006,0.913259535141815,-13.0975180775415,-42.5342567634258,16.3392206083429,17.8830681292022,-21.36530543745,57.1314416958544,5,-1.425,1.768,0.104,-0.322,0.597,3
Caenorhabditis elegans:AC50:NA:Growth,"Daphnia magna:NOEC:21:Reproduction: Change in male and/or female reproductive ability, fertilization and fertilization rate. Includes vegetative reproductive processes.",40,-4.72737758474068,4.89114449396919,47.4298277319342,27.6849076328456,0.324009919377757,-4.72739301696531,-22.9830806169535,13.5282945830229,4.89116296601988,-18.7161169989015,28.4984429309412,40,-0.186,-0.544,0.019,-0.137,0.398,38
